1483093132.238101        0280    000    8    00 00 00 00 00 00 00 00
1483093132.240087        0180    000    6    64 56 7f ff b2 00
1483093132.246564        0110    000    8    02 00 00 00 00 3d 00 00
1483093132.246803        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.247862        0140    000    8    83 03 20 fc dd 00 00 00
1483093132.248101        0280    000    8    00 00 00 00 00 00 00 00
1483093132.249570        0380    000    8    30 bb 82 00 9d 7b 00 81
1483093132.249828        0381    000    8    01 cb 00 af 03 00 00 04
1483093132.250095        0180    000    6    64 58 7f ff bc 00
1483093132.256815        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.257051        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.257291        01a0    000    8    00 11 f8 8f 00 00 00 00
1483093132.257540        0410    000    8    28 00 00 00 00 00 00 00
1483093132.257846        0480    000    8    10 11 04 a5 a2 fa c4 1b
1483093132.258025        0140    000    8    80 03 20 fc e0 00 00 00
1483093132.258276        0280    000    8    00 00 00 00 00 00 00 00
1483093132.258518        0510    000    8    04 3e 3d 0f 00 00 00 00
1483093132.260095        0180    000    6    64 22 7f ff c6 00
1483093132.266911        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.267148        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.267854        0140    000    8    81 03 20 fc df 00 00 00
1483093132.268098        0280    000    8    00 00 00 00 00 00 00 00
1483093132.269632        0488    000    8    07 66 42 00 88 89 99 7b
1483093132.270097        0180    000    6    64 34 7f ff d0 00
1483093132.276692        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.276932        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.277177        0300    000    8    04 22 00 00 01 00 00 00
1483093132.277422        0301    000    8    00 00 1b 00 00 51 03 00
1483093132.277863        0140    000    8    82 03 20 fc de 00 00 00
1483093132.278098        0280    000    8    00 00 00 00 00 00 00 00
1483093132.280122        0180    000    6    64 3e 7f ff da 00
1483093132.286537        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.286777        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.287858        0140    000    8    83 03 20 fc dd 00 00 00
1483093132.288099        0280    000    8    00 00 00 00 00 00 00 00
1483093132.290126        0180    000    6    64 00 7f ff e4 00
1483093132.296548        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.296785        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.297031        0300    000    8    04 26 00 00 01 00 00 00
1483093132.297857        0140    000    8    80 03 20 fc e0 00 00 00
1483093132.298102        0280    000    8    00 00 00 00 00 00 00 00
1483093132.300124        0180    000    6    64 0a 7f ff ee 00
1483093132.306937        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.307176        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.307418        01a0    000    8    00 11 f8 8f 00 00 00 00
1483093132.307848        0140    000    8    81 03 20 fc df 00 00 00
1483093132.308095        0280    000    8    00 00 00 00 00 00 00 00
1483093132.308280        0383    000    5    9a 20 00 00 ff
1483093132.310135        0180    000    6    64 1c 7f ff f8 00
1483093132.316656        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.316895        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.317856        0140    000    8    82 03 20 fc de 00 00 00
1483093132.318094        0280    000    8    00 00 00 00 00 00 00 00
1483093132.318343        0290    000    8    40 00 40 00 40 00 40 00
1483093132.320140        0180    000    6    64 e6 7f ff 02 00
1483093132.326511        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.326750        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.327874        0140    000    8    83 03 20 fc dd 00 00 00
1483093132.328100        0280    000    8    00 00 00 00 00 00 00 00
1483093132.330141        0180    000    6    64 e8 7f ff 0c 00
1483093132.336468        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.336706        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.337855        0140    000    8    80 03 20 fc e0 00 00 00
1483093132.338098        0280    000    8    00 00 00 00 00 00 00 00
1483093132.340146        0180    000    6    64 f2 7f ff 16 00
1483093132.346960        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.347098        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.347893        0140    000    8    81 03 20 fc df 00 00 00
1483093132.348101        0280    000    8    00 00 00 00 00 00 00 00
1483093132.349563        0380    000    8    60 bb 82 00 9d 7b 00 81
1483093132.349818        0381    000    8    01 cb 00 af 02 96 00 04
1483093132.350150        0180    000    6    64 c4 7f ff 20 00
1483093132.356717        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.356957        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.357199        01a0    000    8    00 11 f8 8f 00 00 00 00
1483093132.357449        0410    000    8    28 00 00 00 00 00 00 00
1483093132.357689        0510    000    8    04 3e 3d 19 00 00 00 00
1483093132.357936        0140    000    8    82 03 20 fc de 00 00 00
1483093132.358186        0280    000    8    00 00 00 00 00 00 00 00
1483093132.360158        0180    000    6    64 ce 7f ff 2a 00
1483093132.366511        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.366751        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.367845        0140    000    8    83 03 20 fc dd 00 00 00
1483093132.368093        0280    000    8    00 00 00 00 00 00 00 00
1483093132.370176        0180    000    6    64 d0 7f ff 34 00
1483093132.376498        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.376735        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.376980        0301    000    8    00 00 1b 00 00 51 03 00
1483093132.377858        0140    000    8    80 03 20 fc e0 00 00 00
1483093132.378097        0280    000    8    00 00 00 00 00 00 00 00
1483093132.380174        0180    000    6    64 da 7f ff 3e 00
1483093132.386831        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.387070        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.387871        0140    000    8    81 03 20 fc df 00 00 00
1483093132.388105        0280    000    8    00 00 00 00 00 00 00 00
1483093132.390188        0180    000    6    64 ac 7f ff 48 00
1483093132.396562        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.396803        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.397047        0300    000    8    04 26 00 00 01 00 00 00
1483093132.397854        0140    000    8    82 03 20 fc de 00 00 00
1483093132.398096        0280    000    8    00 00 00 00 00 00 00 00
1483093132.400192        0180    000    6    64 b6 7f ff 52 00
1483093132.406518        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.406758        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.407000        01a0    000    8    00 11 f8 8f 00 00 00 00
1483093132.407864        0140    000    8    83 03 20 fc dd 00 00 00
1483093132.408102        0280    000    8    00 00 00 00 00 00 00 00
1483093132.408286        0383    000    5    9a 20 00 00 ff
1483093132.410195        0180    000    6    64 b8 7f ff 5c 00
1483093132.416422        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.416659        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.417868        0140    000    8    80 03 20 fc e0 00 00 00
1483093132.418111        0280    000    8    00 00 00 00 00 00 00 00
1483093132.418359        0290    000    8    40 00 40 00 40 00 40 00
1483093132.419574        0380    000    8    b0 bb 82 00 9d fb 00 81
1483093132.420206        0180    000    6    64 82 7f ff 66 00
1483093132.426789        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.427028        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.427868        0140    000    8    81 03 20 fc df 00 00 00
1483093132.428108        0280    000    8    00 00 00 00 00 00 00 00
1483093132.430213        0180    000    6    64 94 7f ff 70 00
1483093132.436482        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.436721        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.437869        0140    000    8    82 03 20 fc de 00 00 00
1483093132.438110        0280    000    8    00 00 00 00 00 00 00 00
1483093132.440218        0180    000    6    64 9e 7f ff 7a 00
1483093132.446442        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.446682        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.447867        0140    000    8    83 03 20 fc dd 00 00 00
1483093132.448107        0280    000    8    00 00 00 00 00 00 00 00
1483093132.449562        0380    000    8    e0 bb 82 00 9d fb 00 81
1483093132.449815        0381    000    8    01 cb 00 af 02 96 00 04
1483093132.450228        0180    000    6    64 60 7f ff 84 00
1483093132.456591        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.456829        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.457070        01a0    000    8    00 11 f8 8f 00 00 00 00
1483093132.457321        0410    000    8    28 00 00 00 00 00 00 00
1483093132.457582        0510    000    8    04 3e 3d 1e 00 00 00 00
1483093132.457871        0140    000    8    80 03 20 fc e0 00 00 00
1483093132.458111        0280    000    8    00 00 00 00 00 00 00 00
1483093132.460234        0180    000    6    64 6a 7f ff 8e 00
1483093132.466764        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.467004        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.467869        0140    000    8    81 03 20 fc df 00 00 00
1483093132.468109        0280    000    8    00 00 00 00 00 00 00 00
1483093132.470246        0180    000    6    64 7c 7f ff 98 00
1483093132.476642        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.476882        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.477126        0301    000    8    00 00 1b 00 00 51 03 00
1483093132.477862        0140    000    8    82 03 20 fc de 00 00 00
1483093132.478108        0280    000    8    00 00 00 00 00 00 00 00
1483093132.480244        0180    000    6    64 46 7f ff a2 00
1483093132.486415        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.486654        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.487863        0140    000    8    83 03 20 fc dd 00 00 00
1483093132.488107        0280    000    8    00 00 00 00 00 00 00 00
1483093132.490251        0180    000    6    64 48 7f ff ac 00
1483093132.496427        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.496665        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.496912        0300    000    8    04 26 00 00 01 00 00 00
1483093132.497874        0140    000    8    80 03 20 fc e0 00 00 00
1483093132.498113        0280    000    8    00 00 00 00 00 00 00 00
1483093132.500261        0180    000    6    64 52 7f ff b6 00
1483093132.506793        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.507032        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.507274        01a0    000    8    00 11 f8 8f 00 00 00 00
1483093132.507862        0140    000    8    81 03 20 fc df 00 00 00
1483093132.508107        0280    000    8    00 00 00 00 00 00 00 00
1483093132.508293        0383    000    5    9a 20 00 00 ff
1483093132.510271        0180    000    6    64 24 7f ff c0 00
1483093132.516433        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.516671        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.517863        0140    000    8    82 03 20 fc de 00 00 00
1483093132.518105        0280    000    8    00 00 00 00 00 00 00 00
1483093132.518356        0290    000    8    40 00 40 00 40 00 40 00
1483093132.520280        0180    000    6    64 2e 7f ff ca 00
1483093132.526392        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.526632        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.527863        0140    000    8    83 03 20 fc dd 00 00 00
1483093132.528107        0280    000    8    00 00 00 00 00 00 00 00
1483093132.528271        0295    000    4    02 aa 3e aa
1483093132.530284        0180    000    6    64 30 7f ff d4 00
1483093132.536347        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.536585        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.537869        0140    000    8    80 03 20 fc e0 00 00 00
1483093132.538120        0280    000    8    00 00 00 00 00 00 00 00
1483093132.540297        0180    000    6    64 3a 7f ff de 00
1483093132.546717        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.546952        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.547871        0140    000    8    81 03 20 fc df 00 00 00
1483093132.548108        0280    000    8    00 00 00 00 00 00 00 00
1483093132.549558        0380    000    8    30 bb 82 00 9d fb 00 81
1483093132.549807        0381    000    8    01 cb 00 af 02 96 00 04
1483093132.550299        0180    000    6    64 0c 7f ff e8 00
1483093132.556606        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.556843        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.557083        01a0    000    8    00 11 f8 8f 00 00 00 00
1483093132.557333        0410    000    8    28 00 00 00 00 00 00 00
1483093132.557575        0510    000    8    04 3e 3d 22 00 00 00 00
1483093132.557866        0140    000    8    82 03 20 fc de 00 00 00
1483093132.558107        0280    000    8    00 00 00 00 00 00 00 00
1483093132.560313        0180    000    6    64 16 7f ff f2 00
1483093132.566373        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.566608        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.567868        0140    000    8    83 03 20 fc dd 00 00 00
1483093132.568106        0280    000    8    00 00 00 00 00 00 00 00
1483093132.570325        0180    000    6    64 18 7f ff fc 00
1483093132.576386        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.576621        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.576864        0301    000    8    00 00 1b 00 00 51 03 00
1483093132.577867        0140    000    8    80 03 20 fc e0 00 00 00
1483093132.578100        0280    000    8    00 00 00 00 00 00 00 00
1483093132.580325        0180    000    6    64 e2 7f ff 06 00
1483093132.586722        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.586958        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.587861        0140    000    8    81 03 20 fc df 00 00 00
1483093132.588100        0280    000    8    00 00 00 00 00 00 00 00
1483093132.590333        0180    000    6    64 f4 7f ff 10 00
1483093132.596447        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.596682        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.596927        0300    000    8    04 26 00 00 01 00 00 00
1483093132.597880        0140    000    8    82 03 20 fc de 00 00 00
1483093132.598108        0280    000    8    00 00 00 00 00 00 00 00
1483093132.600343        0180    000    6    64 fe 7f ff 1a 00
1483093132.606402        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.606636        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.606879        01a0    000    8    00 11 f8 8f 00 00 00 00
1483093132.607874        0140    000    8    83 03 20 fc dd 00 00 00
1483093132.608107        0280    000    8    00 00 00 00 00 00 00 00
1483093132.608292        0383    000    5    9a 20 00 00 ff
1483093132.610353        0180    000    6    64 c0 7f ff 24 00
1483093132.616300        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.616534        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.617871        0140    000    8    80 03 20 fc e0 00 00 00
1483093132.618109        0280    000    8    00 00 00 00 00 00 00 00
1483093132.618362        0290    000    8    40 00 40 00 40 00 40 00
1483093132.620353        0180    000    6    64 ca 7f ff 2e 00
1483093132.626668        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.626904        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.627881        0140    000    8    81 03 20 fc df 00 00 00
1483093132.628111        0280    000    8    00 00 00 00 00 00 00 00
1483093132.630356        0180    000    6    64 dc 7f ff 38 00
1483093132.636462        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.636703        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.637877        0140    000    8    82 03 20 fc de 00 00 00
1483093132.638108        0280    000    8    00 00 00 00 00 00 00 00
1483093132.640367        0180    000    6    64 a6 7f ff 42 00
1483093132.646319        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.646554        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.647886        0140    000    8    83 03 20 fc dd 00 00 00
1483093132.648122        0280    000    8    00 00 00 00 00 00 00 00
1483093132.649559        0380    000    8    60 bb 82 00 9d fb 00 81
1483093132.649806        0381    000    8    01 cb 00 af 02 96 00 04
1483093132.650372        0180    000    6    64 a8 7f ff 4c 00
1483093132.656468        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.656702        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.656945        01a0    000    8    00 11 f8 8f 00 00 00 00
1483093132.657194        0410    000    8    28 00 00 00 00 00 00 00
1483093132.657436        0510    000    8    04 3e 3d 23 00 00 00 00
1483093132.657861        0140    000    8    80 03 20 fc e0 00 00 00
1483093132.658099        0280    000    8    00 00 00 00 00 00 00 00
1483093132.660384        0180    000    6    64 b2 7f ff 56 00
1483093132.666649        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.666886        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.667860        0140    000    8    81 03 20 fc df 00 00 00
1483093132.668099        0280    000    8    00 00 00 00 00 00 00 00
1483093132.670389        0180    000    6    64 84 7f ff 60 00
1483093132.676399        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.676635        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.676879        0301    000    8    00 00 1b 00 00 51 03 00
1483093132.677858        0140    000    8    82 03 20 fc de 00 00 00
1483093132.678099        0280    000    8    00 00 00 00 00 00 00 00
1483093132.680393        0180    000    6    64 8e 7f ff 6a 00
1483093132.686296        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.686532        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.687921        0140    000    8    83 03 20 fc dd 00 00 00
1483093132.688161        0280    000    8    00 00 00 00 00 00 00 00
1483093132.690405        0180    000    6    64 90 7f ff 74 00
1483093132.696331        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.696568        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.696815        0300    000    8    04 26 00 00 01 00 00 00
1483093132.697895        0140    000    8    80 03 20 fc e0 00 00 00
1483093132.698098        0280    000    8    00 00 00 00 00 00 00 00
1483093132.700413        0180    000    6    64 9a 7f ff 7e 00
1483093132.706677        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.706915        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.707155        01a0    000    8    00 11 f8 8f 00 00 00 00
1483093132.707864        0140    000    8    81 03 20 fc df 00 00 00
1483093132.708115        0280    000    8    00 00 00 00 00 00 00 00
1483093132.708301        0383    000    5    9a 20 00 00 ff
1483093132.710417        0180    000    6    64 6c 7f ff 88 00
1483093132.716312        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.716549        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.717857        0140    000    8    82 03 20 fc de 00 00 00
1483093132.718096        0280    000    8    00 00 00 00 00 00 00 00
1483093132.718347        0290    000    8    40 00 40 00 40 00 40 00
1483093132.720424        0180    000    6    64 76 7f ff 92 00
1483093132.726271        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.726507        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.727854        0140    000    8    83 03 20 fc dd 00 00 00
1483093132.728095        0280    000    8    00 00 00 00 00 00 00 00
1483093132.730431        0180    000    6    64 78 7f ff 9c 00
1483093132.736226        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.736462        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.737880        0140    000    8    80 03 20 fc e0 00 00 00
1483093132.738120        0280    000    8    00 00 00 00 00 00 00 00
1483093132.740439        0180    000    6    64 42 7f ff a6 00
1483093132.746596        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.746833        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.747857        0140    000    8    81 03 20 fc df 00 00 00
1483093132.748096        0280    000    8    00 00 00 00 00 00 00 00
1483093132.749558        0380    000    8    b0 bb 82 00 9d fb 00 81
1483093132.749807        0381    000    8    01 cb 00 af 02 96 00 04
1483093132.750442        0180    000    6    64 54 7f ff b0 00
1483093132.756479        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.756715        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.756957        01a0    000    8    00 11 f8 8f 00 00 00 00
1483093132.757207        0410    000    8    28 00 00 00 00 00 00 00
1483093132.757448        0510    000    8    04 3e 3d 24 00 00 00 00
1483093132.757856        0140    000    8    82 03 20 fc de 00 00 00
1483093132.758105        0280    000    8    00 00 00 00 00 00 00 00
1483093132.760450        0180    000    6    64 5e 7f ff ba 00
1483093132.766248        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.766483        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.767867        0140    000    8    83 03 20 fc dd 00 00 00
1483093132.768107        0280    000    8    00 00 00 00 00 00 00 00
1483093132.770462        0180    000    6    64 20 7f ff c4 00
1483093132.776262        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.776497        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.776740        0301    000    8    00 00 1b 00 00 51 03 00
1483093132.777857        0140    000    8    80 03 20 fc e0 00 00 00
1483093132.778100        0280    000    8    00 00 00 00 00 00 00 00
1483093132.780464        0180    000    6    64 2a 7f ff ce 00
1483093132.786573        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.786809        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.787858        0140    000    8    81 03 20 fc df 00 00 00
1483093132.788096        0280    000    8    00 00 00 00 00 00 00 00
1483093132.790475        0180    000    6    64 3c 7f ff d8 00
1483093132.796420        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.796655        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.796901        0300    000    8    04 26 00 00 01 00 00 00
1483093132.797878        0140    000    8    82 03 20 fc de 00 00 00
1483093132.798093        0280    000    8    00 00 00 00 00 00 00 00
1483093132.800482        0180    000    6    64 06 7f ff e2 00
1483093132.806305        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.806539        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.806780        01a0    000    8    00 11 f8 8f 00 00 00 00
1483093132.807864        0140    000    8    83 03 20 fc dd 00 00 00
1483093132.808096        0280    000    8    00 00 00 00 00 00 00 00
1483093132.808280        0383    000    5    9a 20 00 00 ff
1483093132.810490        0180    000    6    64 08 7f ff ec 00
1483093132.816182        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.816418        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.817880        0140    000    8    80 03 20 fc e0 00 00 00
1483093132.818118        0280    000    8    00 00 00 00 00 00 00 00
1483093132.818370        0290    000    8    40 00 40 00 40 00 40 00
1483093132.820499        0180    000    6    64 12 7f ff f6 00
1483093132.826549        0110    000    8    02 00 00 00 00 3e 00 00
1483093132.826784        0120    000    8    00 2c c4 28 20 4a c0 00
1483093132.827856        0140    000    8    81 03 20 fc df 00 00 00
1483093132.828095        0280    000    8    00 00 00 00 00 00 00 00
1483093132.830506        0180    000    6    64 e4 7f ff 00 00
1483093132.836245        0110    000    8    02 00 00 00 00 3e 00 00
